36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
36.9255	9.62244	-5.82626
